"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"286333",51.1863189557866,2.5576581794415,0.453897753722471,5.63487736712912,1.75182952597108e-08,2.03097663947768e-06
"9156",222.84751030756,1.72485672364789,0.306116817507308,5.63463561947789,1.75428860828292e-08,2.03097663947768e-06
"197257",834.878872460838,-1.91740551081418,0.340812704686542,-5.62598014818048,1.84457560321626e-08,2.12561719165074e-06
"131034",564.008117799872,-2.98630977086552,0.531085509929479,-5.62303003006439,1.87636767553928e-08,2.15228883925568e-06
"6553",193.570371146976,1.52881804844158,0.27230012866338,5.6144595154838,1.97177585527173e-08,2.25135196392517e-06
"8367",22.4730550459742,1.91615718656629,0.341489987364063,5.61116652747853,2.00967253595685e-08,2.28047600902209e-06
"9369",148.069656415754,-2.60267526388869,0.463880713781753,-5.61065633160424,2.01560693417243e-08,2.28047600902209e-06
"1056",408.337470187478,-2.42695948915703,0.433025772971051,-5.60465367339529,2.08671780303452e-08,2.35024854458517e-06
"730222",48.449275863146,2.07133105298989,0.370280025581961,5.59395838253609,2.21950178236646e-08,2.48854139031007e-06
"1058",161.007087186198,1.8605035950988,0.332830767882128,5.58993871551471,2.27149766583007e-08,2.53178931931607e-06
"84217",116.693502346012,-1.27474944634477,0.22806509523266,-5.58941053669056,2.27841712878872e-08,2.53178931931607e-06
"101927174",24.1726399984786,5.10004365827949,0.913411460689118,5.58351178824907,2.35709793397866e-08,2.60352206341002e-06
"51778",28.0502066257607,-2.85428753459954,0.511245143099642,-5.58301154177076,2.36389050793727e-08,2.60352206341002e-06
"2177",323.351263701805,1.15721216552012,0.207402490878982,5.57954805950402,2.41144312726023e-08,2.64419519297949e-06
"83461",611.821289903977,1.59659545517873,0.286204942480642,5.57850413532505,2.4259570956468e-08,2.64844289770809e-06
"100506314",322.824508904859,-1.12886093598081,0.202661909684249,-5.57016825578913,2.5449344866381e-08,2.76571910332698e-06
"23306",1237.0068645297,0.939720487764924,0.168728023989964,5.56943929966736,2.55560400853805e-08,2.76571910332698e-06
"64708",1557.04202931391,0.665686930932584,0.119545090619116,5.56850078480876,2.56940472124607e-08,2.76861700937385e-06
"2921",21.1252645962684,3.0051062963765,0.53974509805077,5.56763981225419,2.58212877555408e-08,2.77033479966882e-06
"81930",190.594536046076,1.45421978114153,0.261440540817221,5.56233465779971,2.66189195273358e-08,2.84365461783226e-06
"29893",103.944139168471,1.06604809965456,0.191706141378595,5.5608448012589,2.68471867396878e-08,2.85578344075884e-06
"326603",52.2877543566615,-2.18622205173343,0.393209751317752,-5.55993854274165,2.69869663626368e-08,2.85843650949954e-06
"2058",5500.80960207707,1.15686696396509,0.208437215613566,5.55019390639851,2.85352917875137e-08,2.9973539791639e-06
