"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"101927422",27.7403660773158,1.27254894823012,0.282530947303636,4.5041046312796,6.66533628178191e-06,0.00241596222426988
"57494",3869.35465047688,-0.408902482549848,0.0909743275769992,-4.4947018949248,6.96674764412801e-06,0.00249746419392026
"79400",26.7335884225066,-1.34347410528211,0.303531432919667,-4.42614490485958,9.59320942928306e-06,0.00340162693480513
"100874222",175.795798844234,-1.44365815388364,0.327288688540135,-4.41096256739899,1.02912109538025e-05,0.00360989122295639
"643336",6.87787251092425,-2.32323645443445,0.528467167778551,-4.39617935812425,1.10172908698231e-05,0.00382346875271668
"100873227",3.85574616546491,2.91684529808874,0.666075549352894,4.37915083495035,1.19142649650707e-05,0.00409123317568984
"79083",76.9887371216586,1.4623373407493,0.334237206801768,4.3751482808932,1.21349959886687e-05,0.00412362332439948
"101927354",96.6571960977488,-0.978906946676534,0.223977482625418,-4.37055964377306,1.2392849663488e-05,0.00416783032703407
"84141",157.3555047905,1.73764361659918,0.40039056999791,4.33987148250831,1.425660697241e-05,0.00474570441483631
"647166",4.51412628439376,-1.50061888406955,0.346899611716798,-4.32580156732669,1.51978190321074e-05,0.00499780534677155
"7039",643.950584174723,1.23690987867309,0.286200036693087,4.32183689759451,1.54735558832667e-05,0.00499780534677155
"92196",18.0788567803919,-1.77975530685828,0.411620839899475,-4.32377356620946,1.53382729048444e-05,0.00499780534677155
"6469",135.047329980298,1.95559803640177,0.454118116410161,4.30636428218484,1.65959672281728e-05,0.0053077808129162
"124685",7.88976161948937,-1.56359290178065,0.365852706394331,-4.27383172094221,1.921420724253e-05,0.00608549387054189
"100505865",50.8114331905228,1.00995752580036,0.237006050958119,4.26131536185474,2.03227217361173e-05,0.00637469065841942
"1413",4.35365109756027,1.90988505751916,0.449047721868395,4.25318950416343,2.10747083046715e-05,0.00654761080299993
"6038",3.69280600932842,1.45646170569859,0.342748841435581,4.24935559110368,2.14386364674014e-05,0.00659784149848649
"101929696",84.1100797866984,-1.12358857681883,0.264851117416496,-4.24234032983865,2.21200910635855e-05,0.00674394028669427
"642236",28.581241886999,1.23370077263977,0.291964804239368,4.22551196146342,2.38398160599941e-05,0.00720094888434377
"728377",26.978428717922,1.39026052661056,0.331201286119175,4.19763021726403,2.69722571909132e-05,0.00807237590900891
"359800",2.18012522226281,-1.92677198783655,0.460152020616541,-4.18725095514073,2.82353572790982e-05,0.00837358022871584
"1583",30.9868912517857,1.49824397940384,0.358401393842281,4.18035198842771,2.91058211081455e-05,0.00855396483053985
"412",974.301564913179,0.51684019543172,0.124599118695722,4.14802448718657,3.35356536540045e-05,0.00976785797768691
"100288378",3.07791672122596,-1.67423880816354,0.404666912401057,-4.13732567911122,3.51377210601361e-05,0.0101439180214492
"3327",36.6764037576755,0.591423232430757,0.143152649308629,4.13141660519103,3.60534490535297e-05,0.0103169790791601
"101927884",30.8290717335937,1.69823110996908,0.41290485613216,4.11288722994703,3.90741285327765e-05,0.0110841410521412
"1305",264.351103202516,1.29071851974911,0.315063852026933,4.09668869165851,4.19101895002131e-05,0.0117861569127237
"5409",26.0287105559307,-1.39864990660788,0.3428886840201,-4.07902031122699,4.52258859020096e-05,0.0126099046999603
"1294",2058.20120196931,1.03591818819022,0.254416934340477,4.07173441844828,4.66643674828297e-05,0.0129007203052955
"100422535",10.591073520197,-1.75704799575735,0.432609584501053,-4.06150963526115,4.8756405566179e-05,0.0129145778563126
"1964",2630.02769385115,0.437179256929716,0.107514374117673,4.06624007736148,4.77777175529194e-05,0.0129145778563126
"360015",0.846967835236244,-2.79693313165674,0.688913581742385,-4.05991869776003,4.90898060873878e-05,0.0129145778563126
"399473",867.854578193933,0.808039996111829,0.198589694630083,4.06889188090542,4.72372593769155e-05,0.0129145778563126
"643827",296.990878088406,1.2572037046255,0.309414371357734,4.06317165912104,4.84104012411124e-05,0.0129145778563126
"89869",24.3466723149588,-2.9949396845012,0.73723696036736,-4.06238407120669,4.857407208115e-05,0.0129145778563126
"79931",15.426847076222,1.62584757845966,0.401546646080823,4.04896316362809,5.14450404296525e-05,0.013425920871169
"122509",544.081981907229,-0.380137337208215,0.0939520517837997,-4.04607807909271,5.20828674708691e-05,0.0134845024018626
"100133330",7.82718877800678,1.5897012608594,0.395620479530777,4.01824815223128,5.86324316663909e-05,0.0148271874869845
"10468",231.982945494066,1.5830518523815,0.393799455007469,4.01994424383213,5.82119165434491e-05,0.0148271874869845
"256076",6.95970005482046,1.59415017237071,0.396696282813798,4.01856594436247,5.85534224996291e-05,0.0148271874869845
"100507073",26.1470871906413,-1.22021154256704,0.304018988581255,-4.01360305901062,5.97988755827572e-05,0.015005837840467
"50846",66.900156292729,1.24197793375178,0.309744312404026,4.00968761657763,6.07991283569283e-05,0.0151403753073261
